8181 26518
2345 5633 821
558 3139 46
1506 1532 -702
3056 1262 -275
3477 590 440
7113 1809 -385
3676 5042 753
58 7125 -749
2147 415 -804
5799 6485 463
1746 677 -390
2692 1827 65
7607 2161 -203
2872 303 978
7970 6661 -725
5759 1522 -770
6986 8097 264
4085 2553 501
7643 2144 375
4502 180 -327
940 2502 281
7676 2007 168
1048 829 225
5959 4224 -866
1034 1720 852
3920 3601 217
2113 4064 -101
1049 7265 425
2176 3261 647
2044 1674 54
5040 5916 993
5742 5733 755
7021 6238 -349
7873 5291 929
3221 8098 891
1398 3359 79
2587 4020 26
4717 6421 -45
1847 7915 -523
7988 2850 656
4729 7178 -540
3141 5929 80
6337 1625 501
1197 5526 819
2675 7757 -311
1298 7517 844
5394 5855 -22
5128 1210 -382
2151 2396 314
2835 971 897
7659 7410 -292
5934 4782 -378
1230 1586 788
2480 6764 -867
123 2386 -592
6101 4441 549
7066 2295 -225
5149 3789 65
3351 6361 782
1254 3078 -350
7960 7358 542
5900 5216 -631
5348 3427 959
3952 5805 -601
4076 531 12
6476 4233 819
7466 1614 -108
2854 5394 733
812 2227 233
3221 2004 993
517 3183 340
5422 7106 664
2960 5768 826
6964 136 -560
8112 3301 -117
5955 7930 -512
1158 3190 13
6665 2629 702
710 5160 584
281 4905 -882
8132 5723 -350
1885 4396 -355
7039 7234 -831
8100 354 40
3858 1757 306
6985 5549 -207
5803 1597 960
4233 1335 89
8170 7549 -68
5496 6993 473
16 5449 149
8123 4950 -765
5129 4989 189
603 3785 -508
1762 7139 396
7098 7698 -1000
1658 6 -899
2056 8006 805
7608 7874 -98
753 7334 885
6030 6306 -157
3325 7367 -325
3266 181 629
3152 2073 711
4138 2906 -121
5327 4977 -702
3317 4939 861
3486 7950 95
1967 7854 -879
4712 245 -339
221 1581 -878
1888 7164 -996
4277 2007 356
396 5086 -72
5984 1279 102
5205 7117 -97
1325 1622 -500
2089 7651 -218
3215 7688 -549
6833 6351 175
6528 1314 704
8114 4326 -438
4561 4221 807
3463 6480 405
1583 2612 576
2426 4775 620
271 6996 883
1676 956 -178
5279 3597 759
1560 5752 -416
484 5589 627
531 3212 340
3797 3893 691
2790 418 263
6069 6054 455
1885 1519 -671
155 756 286
7239 2470 810
2603 5565 580
4301 695 -437
4016 1002 416
7951 633 557
5637 2579 -626
1473 3966 -368
1543 2577 264
5083 3675 428
5244 6273 -840
5271 4947 122
7259 6851 -22
6355 8160 -645
1840 352 312
4399 1270 569
1361 2590 -858
3031 7563 545
1686 6630 -157
1271 665 965
1135 4958 -286
183 750 994
4070 7268 -822
284 8030 -161
5199 4573 244
1209 5246 -467
966 6413 451
6058 4679 569
2720 7518 -154
1444 4650 101
2303 6493 840
3724 7710 903
7474 7861 -536
6353 5823 374
1945 2972 -3
4717 7579 -372
4155 6722 268
6830 2560 -271
5107 2524 -901
6637 2409 859
1745 3298 622
5042 5064 -722
2339 3874 -254
4398 94 -100
3191 465 -315
3142 4450 244
1163 3404 827
2932 387 -599
3906 4541 20
3521 37 15
655 1082 -818
3311 1476 -148
3889 6351 -48
5904 5708 -795
4359 7118 -727
7124 4283 400
7795 488 -591
6301 2450 -10
7470 6791 389
3128 7978 179
4562 7086 -953
1909 2225 739
5043 3092 -71
306 7915 -8
4330 6939 77
906 3915 -764
7242 4741 -81
4377 6964 -367
5266 1758 -868
7001 3191 314
4927 1487 998
8138 383 -478
316 6048 612
4312 7664 933
4414 4104 -418
936 2533 -337
6200 2899 261
4611 3954 446
4277 4262 527
4244 386 511
6011 5981 -669
6218 3648 -181
4475 2688 -540
1765 8074 852
1803 4550 -973
3114 17 -721
441 2306 256
5664 2430 -314
1870 4348 252
2664 3721 763
1843 2143 -857
1475 2219 623
2840 7612 -128
4957 1841 655
5722 5644 261
2739 5491 283
7717 6883 754
4172 473 697
4328 3806 -920
630 6175 -643
333 6212 -596
747 7273 -822
788 389 486
816 6737 -619
8051 5212 -207
6948 3119 248
8032 5335 -263
2727 893 -782
1509 1310 -461
405 7256 -20
847 7500 102
642 5762 -95
6096 54 52
6042 3885 -752
7928 4286 396
8023 6699 -589
4664 1013 559
4469 1176 -229
8163 7238 -146
8012 5687 -927
2952 654 538
3410 5558 690
1996 6871 610
3038 1908 378
2432 6172 -635
2706 8147 827
7025 3227 -417
7526 2694 -383
1646 6818 -703
5941 5461 -323
4015 7711 -676
2751 6994 455
4193 8067 -376
5183 3960 928
4530 2669 557
4849 2203 594
6181 1913 515
1485 3194 144
5816 4322 220
2620 2112 271
6392 2425 861
6228 7374 -75
7804 3522 -391
4378 4271 485
7375 3260 546
7745 4757 181
69 5381 -694
7250 362 -646
6432 1627 349
420 4484 402
4377 2676 207
1902 4633 -924
8068 3429 792
4498 668 -148
2776 6679 237
3280 7571 -157
2915 2731 -551
4326 6486 440
7856 2690 961
6241 4085 -375
7473 6339 -825
2721 6738 -748
2406 4245 330
3930 5579 965
7267 2806 291
7262 2139 27
2793 6138 647
2322 2500 -467
2688 3190 -793
5419 2360 355
2438 5850 -942
6688 3142 -641
6638 1412 18
2166 2386 825
23 7509 715
2214 4700 -327
5403 7441 -508
6440 3329 328
3736 753 -385
3035 8005 370
2722 5820 591
5763 6674 -713
5145 3108 -713
7781 3489 -637
5042 5797 -122
1191 2677 478
7111 1317 871
1153 3710 993
26 6245 878
2177 2583 -704
5527 6189 861
6324 2903 -594
5566 6462 150
7897 5330 -745
5171 6949 -515
5699 2622 820
2143 1254 355
3505 5410 -338
4801 563 594
1670 4317 296
14 3772 471
6875 5329 719
2378 1941 834
6821 5961 -415
3730 5265 -952
5771 655 -536
601 5577 971
3320 1876 258
5576 1501 19
6394 1904 -616
7439 3361 -666
4231 3186 172
3395 917 -941
4220 7378 -181
4214 5013 467
4669 3400 -792
4643 2310 69
5509 1098 772
6660 6114 313
1471 1739 -811
6103 6308 -841
1675 1081 -855
3054 590 700
3311 7842 268
7439 12 -246
1988 5846 408
1237 4480 23
6387 1236 613
1361 1544 -60
5580 1972 270
8023 484 52
677 7601 342
693 7764 -574
7895 1324 711
2687 7073 261
5715 2893 -112
5955 1456 -196
2642 7567 694
5574 2094 525
7008 4396 928
3084 6893 -278
3353 6594 -993
2949 4553 340
719 4488 -474
1712 847 989
4240 5745 215
295 476 -928
7958 4866 852
4373 4744 -746
3092 5858 -25
6955 3164 -76
1778 3103 -523
612 6556 651
5499 5510 237
7670 4660 -396
170 421 -621
986 5641 -106
3168 308 122
3905 1313 -714
5427 238 -360
6592 4569 436
4726 6942 -671
6300 2266 132
946 1615 315
1806 1385 935
2566 61 -940
1770 428 270
2339 6607 -173
7585 1373 -538
536 7701 -2
3921 2960 -964
3071 2945 -349
5528 401 -726
4883 1075 -113
6727 426 469
693 5686 -283
3592 5851 -443
4812 4350 949
7983 5090 -769
480 3737 750
1910 3388 -899
4399 814 -57
2092 3452 763
6198 6715 -231
4021 7100 -166
2550 6113 -259
114 1975 144
586 3341 -679
5990 6942 -53
4238 5970 -295
579 3917 534
5750 692 -809
7086 6062 -636
7103 558 -953
2717 6317 -118
1355 2902 -994
7589 1115 276
5343 5577 -650
3242 6617 394
2286 1574 849
7009 5099 -377
8139 2276 -365
1884 7781 588
6636 4033 -385
437 2859 -836
1046 2580 796
5413 4530 -686
3535 3752 865
1165 6660 425
7068 4060 -705
3983 1944 795
2240 371 -572
3521 4744 -722
6131 2171 579
956 513 770
6630 5610 586
347 109 -470
496 480 635
153 3249 619
1494 6785 -229
2619 3670 150
3696 392 528
4560 4092 -697
3388 102 859
6190 4448 -35
4965 4937 -722
8070 2497 213
4545 6500 -919
6832 7839 83
497 2046 -91
7600 4754 152
5109 2880 -313
1356 618 -571
5777 360 646
5004 8060 -941
265 7472 51
7028 8161 -5
5605 5186 669
5017 3550 -388
6182 4268 866
1563 7078 -736
7961 2046 868
1447 6754 483
7428 1925 878
3176 7562 981
4720 3364 617
647 1588 -780
5972 2897 925
4957 4815 239
2848 78 237
7333 2717 209
121 7856 -611
1726 1650 838
5460 7663 -405
5613 5771 -19
7201 4827 -85
6124 7557 -209
4076 7977 -856
1792 3501 459
1786 6446 620
7460 587 764
7599 5480 -75
4661 5495 -193
465 1974 -181
6754 5346 17
3472 2864 -923
296 5238 -576
4257 5195 -756
596 3245 -94
2411 2517 790
2614 4920 -337
7814 3928 -160
6938 5175 -803
6860 1735 397
635 3552 -90
1379 5071 -178
2115 2521 -447
2650 4092 -519
3030 270 -760
2148 1846 958
5716 373 148
2296 4182 878
6627 5016 -934
195 5728 594
3594 72 -94
1096 4930 714
5892 1165 -841
4424 6953 -790
1174 6153 -907
3586 4511 -221
3669 2551 -343
3935 3370 899
7841 1338 -695
681 523 65
1539 4912 -764
7850 8111 -35
4915 4122 546
8118 5297 -679
4987 6787 477
5759 6705 -813
3822 2165 456
5015 7383 57
2293 2454 150
7048 2878 189
7951 2926 -762
4643 2428 -909
7146 5474 -241
2514 381 291
2750 6837 -322
7857 2724 554
5993 99 877
3423 4067 909
4604 3244 -716
76 2833 60
4415 6591 -786
555 407 -232
1910 3447 656
118 1190 273
1370 7042 -591
2956 6312 412
605 4711 490
2242 5567 177
8006 5077 758
7479 4385 -732
1241 3591 659
6384 6328 385
1925 3047 437
2974 567 -279
273 2922 834
6369 6438 -717
2835 7677 -735
3783 1503 836
5500 2179 228
4636 8070 311
5028 5234 -993
5590 3758 82
5058 6097 -760
1762 3459 40
1608 3 576
254 182 138
3004 6384 44
7772 184 -867
116 7969 -295
1048 1447 -705
849 7429 707
2387 7022 373
7670 7947 -394
5283 5865 -667
2690 3774 -626
5332 3049 -342
818 1860 -942
7903 5618 -895
2659 752 -251
5508 1781 -100
6102 339 965
7538 3693 -647
4124 2488 -641
7091 4810 -702
3493 4075 -755
1325 7580 230
6490 1814 -460
306 6942 -177
3301 2457 -493
2907 796 352
6168 3021 -166
7533 3619 -545
2396 6029 -407
265 2202 -375
4907 7614 722
4220 2893 -446
1216 7501 -236
1902 7958 -641
4752 8181 182
1604 2058 -523
1567 253 -754
3564 4060 808
443 7886 -182
265 4994 547
444 5294 144
2003 5822 738
2654 2159 140
3632 483 631
750 5652 -379
3089 6154 279
4155 4736 -565
7206 4370 -35
7941 2579 -463
6821 550 -766
7275 2810 127
4086 7669 398
7260 3999 735
5992 3215 -806
5936 2767 817
6552 7426 -873
505 2128 -928
3157 3060 530
7415 4714 350
2175 1115 427
2001 3649 178
6420 4213 -302
2931 1239 -519
3134 4345 -133
6630 7850 20
5563 5851 584
1445 3726 -186
3905 6039 78
3201 2834 500
1163 7113 -803
891 2427 -172
6258 7514 208
4555 1805 537
4821 1377 227
1059 688 376
2313 2584 629
1554 1223 -690
5381 685 427
3 2636 -395
3286 6439 -659
5182 2316 -992
6364 2804 169
8135 7876 -588
6625 2398 -337
2715 8092 -634
3833 7753 172
2485 2684 -382
5027 3578 596
2388 163 -780
2724 1217 -669
6947 3549 -671
4006 365 -946
480 3866 -788
3536 4104 -37
1991 5900 357
6914 5226 529
5990 981 -192
2383 4722 -369
5608 6626 805
58 4345 -778
4292 1872 188
4787 1881 389
1156 6830 -848
6434 5815 108
3606 5341 828
4828 1747 708
1193 7673 641
3513 6710 -341
8136 7890 -393
7457 6763 -619
3200 2800 854
4764 6764 107
3635 7403 353
6985 2517 -109
2611 2262 -604
3760 4736 -622
1908 542 -479
910 4023 242
6688 2540 -760
960 903 -247
1241 3484 893
5721 2699 -833
6434 5002 -936
2493 5629 276
5461 5869 -49
7125 2335 -227
3165 7610 588
4932 1947 -934
7079 6002 -126
7245 2368 591
2723 3341 498
1009 6672 665
1615 286 213
4441 6543 172
7791 5077 -326
5644 4338 -754
1234 1268 690
5172 4411 301
6748 1763 804
806 2834 582
7812 4363 -643
964 7992 988
1699 4889 -439
3926 1950 623
5801 4101 -774
137 1509 -440
4119 7085 -287
7578 6347 505
7604 6724 68
7594 6383 504
5034 4810 936
8073 2652 -810
6562 7277 292
3441 4186 226
155 1716 -436
5610 5932 -541
1385 4941 947
1483 2784 875
4586 6821 -1000
3957 660 -465
7078 2246 -9
7643 2850 -55
1678 128 527
7315 4698 486
1768 5786 -600
3679 1074 -795
1134 4895 -499
789 5621 -935
7096 5744 816
5944 4652 741
3840 7958 818
5336 7617 -131
2070 5472 842
6772 2109 -791
6439 4593 -656
3495 2766 -261
6585 3844 762
4279 3197 -507
3910 7174 -326
3867 3271 -338
5501 2194 -984
6065 5322 507
7241 1743 -533
13 1084 -169
2043 2842 456
1874 2299 -563
6205 6598 260
5687 4998 316
1098 6462 451
4254 5276 118
7944 2350 33
4210 5456 -564
5717 6139 -117
2255 7935 655
7079 1024 -775
2493 7267 535
2516 92 445
1355 6675 -561
4800 7859 654
5081 1299 -59
5253 3614 612
5196 1671 -735
216 2309 982
5199 1726 -929
3783 3719 -667
2675 5881 -79
2854 5916 -772
5976 6504 -521
2456 5281 -596
5356 1021 547
3855 6922 -154
7923 6227 -367
4128 724 844
2886 954 -189
2769 3321 224
1527 3543 -257
1205 4536 -747
6500 295 830
1858 4031 349
3422 637 423
7658 3694 126
4070 4472 391
3220 5646 860
3055 4152 161
2996 443 463
4236 1682 -110
5614 391 882
5543 2716 503
7511 4176 -369
7093 3931 89
7130 7426 644
6770 2643 229
8047 2249 -516
1016 5893 -191
4469 1142 -29
4492 4679 696
7953 3932 60
5180 2201 580
6946 7770 710
1349 3846 376
2697 6658 61
7218 7135 91
581 7965 -962
2065 5418 -587
4954 7814 -651
3490 2393 -748
6373 7511 56
4818 6158 -230
7749 5367 723
7236 2960 -704
1676 5901 -415
704 1356 -562
7467 174 -138
6644 4767 -478
3480 1145 876
6509 1931 945
2467 5611 -281
3492 8087 558
751 6117 777
1171 221 -206
173 1032 298
5043 7792 -577
92 106 899
3516 3018 696
1361 6972 18
241 4184 -150
6569 2574 -505
2509 5368 -400
893 6777 -557
7217 5217 -942
2668 4655 255
8112 5711 -205
97 7084 -662
2037 6373 986
5355 1937 621
3234 1171 -557
4868 3484 -404
712 974 971
5541 986 -379
1752 1927 806
4221 7348 -819
4459 3683 983
1042 6408 691
313 6157 -480
7489 1307 639
4596 3572 661
3644 313 412
4603 3898 -257
4400 6548 -638
5682 7387 46
1232 732 -969
154 6388 -762
6590 6315 -874
3855 5181 18
1752 1303 -369
2545 5659 -980
2549 5722 289
1682 352 -898
2236 8134 -339
5626 7710 798
6 4671 247
1870 4504 627
2185 967 -562
5052 4339 521
6283 3312 669
7336 1108 -181
5910 4219 -995
1395 6969 -137
3400 7878 -176
6243 7595 984
4178 7755 -864
6750 3662 68
1492 3730 -114
6054 5015 -55
3064 1769 496
3407 3404 -153
2170 6445 -802
3250 5883 377
711 1573 -786
6901 1280 -210
7443 4125 -608
5158 1193 -883
634 7208 -884
6401 4921 -354
6297 1124 -187
4114 990 -553
2384 3145 -922
6780 49 -648
6009 3404 -473
3332 5974 672
7673 6254 519
3971 5285 -406
7860 5213 -122
5056 2357 811
2456 4129 -685
4825 6807 -21
6528 6457 -833
6610 5945 338
5683 2822 159
2578 7298 -41
2061 5958 880
5197 3557 802
5939 6327 341
3989 265 145
5191 3594 174
1817 7665 -998
2272 57 -59
1837 6523 -576
7812 1318 7
5519 6152 -888
2913 5656 -260
3466 6967 -369
6775 7323 -170
5945 2209 -773
1689 6151 363
4524 3875 904
4223 2055 593
6193 4841 401
2785 4879 -41
8154 7697 -527
4754 5749 -381
4626 4009 645
2432 571 509
2692 1051 -13
6198 496 -147
6476 3535 69
1435 6215 -381
82 100 252
2060 6862 -816
3835 664 178
3622 4139 183
6480 1707 -138
5277 1650 921
3871 6219 -545
1671 1651 -147
1198 1405 -304
1988 1192 -24
3696 7535 628
1920 5877 -133
7153 6767 -826
194 7609 574
5554 7613 -395
6571 2055 723
1704 6646 -603
4512 5598 470
4394 492 1000
1767 3287 187
7735 4491 -102
5090 7849 -674
7769 8093 -637
4652 7155 -371
3269 1236 628
140 2844 -345
1637 6967 159
7221 6507 -132
5667 3860 -822
5594 4948 613
4828 3250 8
6119 2084 539
5910 7378 -678
7035 1164 289
7200 7991 967
709 670 -549
6483 3453 445
6495 3740 234
2810 2195 749
1737 4735 816
1411 4383 -760
3382 4513 -765
7974 1277 -244
4767 6029 -113
6150 2822 669
348 2552 536
1500 6806 -290
4467 4961 -654
4768 5636 -286
1931 1426 395
2318 6592 -356
2561 5853 -745
1028 7909 169
6987 7333 -690
4139 5268 480
4458 1112 -137
375 4954 110
5464 1462 -722
6630 3809 954
6444 5504 -788
1913 4200 -124
184 182 506
6872 3929 -333
7641 5039 423
6365 5139 -206
454 1113 -226
6200 4949 -918
5636 8165 -245
6984 4387 673
3801 7474 909
7777 5009 763
5974 3867 -934
1053 6523 767
7867 7470 -542
7638 6715 784
3402 6089 -349
7062 3899 -814
7984 1136 377
445 2356 -945
2426 1346 -263
3103 4129 -901
6780 3376 201
4929 939 867
7247 897 -545
8077 6652 4
6683 1830 -780
5088 389 893
3946 4123 734
3733 731 923
6981 2339 601
591 8151 264
1764 7352 -834
1892 6897 71
1890 2461 -102
2277 1176 -486
4974 3611 -557
319 6659 396
2642 1554 931
7852 1180 635
3051 5753 -348
8130 6772 -315
89 5246 829
7456 4671 -912
6908 5447 510
327 4262 -785
4310 2860 -326
3305 1786 -347
219 1355 922
3712 1075 -204
2795 262 -588
8064 7516 42
4585 1893 -508
1523 3169 -138
1692 7610 -976
4278 5621 -94
4970 5423 -910
1797 1332 346
3976 4519 934
741 1352 -287
7478 6147 798
901 7366 939
1429 6887 767
2606 4572 -40
3852 5544 594
5483 3545 -85
7274 5897 -633
3774 341 -330
4825 398 -682
7109 7767 -572
3637 4591 85
169 368 482
5970 3088 -957
1607 2719 -636
373 188 366
5563 1967 -164
6333 1738 -684
1343 2130 732
4126 6579 -750
6444 6219 639
5144 444 -637
5655 4873 204
6272 6816 -91
2187 147 595
169 6852 686
5781 2155 -725
6417 2470 288
7545 692 -501
991 7508 -711
7546 3489 -259
1327 6090 -5
5815 4305 228
5772 4129 -644
2918 6034 -752
1266 6179 837
7056 1779 -390
6310 3848 114
4268 399 -476
5570 2417 -987
545 7638 -755
3232 4517 54
5354 4423 315
37 6214 -807
6520 1589 657
5341 3204 608
461 8005 -673
3780 3099 101
4240 6907 891
7058 6360 -631
2895 4048 -528
1264 5507 634
7531 2288 -58
2387 7088 53
6597 4075 818
2592 5186 645
2546 7901 543
4059 5942 394
2243 4144 -802
4911 2514 46
186 2264 -647
5233 1994 -388
883 921 12
2238 1667 -545
6561 3977 -729
7360 5570 16
7748 775 -774
4739 6029 -412
7070 958 157
2310 7645 -899
1161 6383 -174
3651 336 901
3876 1952 537
456 2922 929
3850 1666 -346
7974 7251 -903
7490 6249 238
3589 209 -340
578 4760 -382
458 2255 406
6213 1530 -247
5734 6327 -716
1339 7027 740
8180 2598 113
438 7849 -4
1163 6183 -747
1374 2364 454
7031 4443 -861
8013 6035 -570
2908 5235 798
7584 197 -990
2081 4575 -996
6828 2589 244
3305 7691 341
2997 5135 -259
7722 7492 61
2354 10 -315
6458 4117 384
7425 5486 13
3498 6152 -214
7555 7020 882
8094 5178 826
4634 3744 917
7182 1059 -601
5419 4842 135
2030 594 419
1448 3719 583
6724 6788 -858
6048 2505 480
6124 547 -239
4606 3313 -120
7904 3554 -881
315 394 -343
4524 2538 -724
5382 7754 -221
1357 5346 -673
4695 1394 9
1515 833 388
5075 2454 -335
1107 2635 234
4705 6157 -8
2374 7505 829
6248 7840 850
5283 2654 826
3160 672 -949
374 6629 -826
2898 7151 743
5268 2430 -571
1562 2400 374
3744 1377 -304
2630 2036 -901
6794 3744 -409
3841 2248 -267
1735 7485 -57
6409 4782 -461
4351 1844 -985
253 1380 -356
803 1321 -717
1958 1115 -622
865 2165 618
913 7820 -999
2031 5367 -223
839 5611 736
4502 6785 78
1822 2106 -376
2897 5935 -259
6532 2682 519
599 3125 502
4604 2300 50
1582 6592 202
2919 1480 54
509 4898 -267
6323 7485 160
7637 6905 376
6202 7645 -212
726 4148 -540
7907 6781 -504
2892 5529 309
7119 1000 211
2679 4011 555
4155 7155 37
1571 1278 211
2899 7638 -634
6927 5823 318
5852 1903 19
1437 7651 262
128 7068 182
4848 5021 24
5751 4197 749
5357 4607 295
2736 4787 -692
4151 2639 789
5626 5660 -78
789 2946 -28
1786 2106 -527
6144 153 488
6524 1760 -769
888 4759 419
5520 6054 -651
3588 1217 656
5645 4916 696
2041 4008 419
419 1077 -283
7489 278 240
3520 2801 731
2394 4350 97
1681 1597 -610
7287 3288 -995
3331 7403 238
5546 4864 358
6604 7169 972
1880 401 -528
4802 7137 588
4565 8152 103
141 7013 922
3935 5378 854
4362 6339 -962
3456 4849 407
5843 5605 -585
5852 4101 -893
2986 3933 -781
4757 1454 907
1488 7794 863
449 7672 383
18 3267 -523
6539 2092 346
4942 1366 233
4679 6628 -313
6124 1742 668
3900 8020 -42
6003 1903 -560
4125 6987 -650
849 7386 899
7496 3396 993
138 3370 -366
7417 5561 -530
7144 3810 84
5903 4361 193
6277 7630 171
8068 5758 -149
7251 4336 713
8094 6161 -558
793 7987 -344
517 6771 -416
4723 651 269
7179 7534 -124
7279 7299 25
3175 2003 -866
6989 1546 146
2208 2978 -615
2404 1234 -58
1396 4155 772
7693 3727 751
3668 5042 -673
5822 6108 -229
4520 2604 477
1897 6315 106
6117 7933 534
1933 5213 -468
117 1010 400
5310 7398 -799
2691 4030 878
946 4618 804
355 4826 -287
8042 4647 -233
467 3106 -533
3329 4123 -520
4495 4294 252
5102 4600 919
3737 6551 -427
4580 5508 973
1861 266 -724
7128 2168 -127
6666 3191 -855
6866 1467 545
6500 2666 799
1553 4345 895
505 4928 227
4582 3448 -123
6081 4593 69
2897 1075 296
2519 5519 284
1271 1157 -717
6846 6402 66
7777 7407 -1000
7149 3718 -753
2787 8093 -507
2326 5049 -264
2906 7726 826
5719 4856 438
3967 2413 240
5437 5739 29
1712 1830 -98
4249 194 420
3120 4600 -655
522 2932 -185
7109 1304 -244
5483 4060 629
1717 7516 -937
7431 4002 -123
8052 1647 25
7308 2830 9
499 2979 572
4131 1609 444
6541 2769 404
636 776 60
4665 4159 461
1679 4563 -221
4645 1900 776
512 761 -207
3263 3517 613
6401 8162 509
5156 3295 -794
3841 2248 -703
3678 5324 477
6475 6140 -87
5593 5147 767
3838 6407 848
2319 5330 -819
3192 4152 549
5414 1583 968
3540 1137 777
1808 4816 243
2253 1380 472
5510 4779 704
3719 3619 -985
2258 5487 -923
7644 2574 290
279 5048 -708
4758 5938 243
8030 8175 967
375 7933 509
6688 195 -14
6398 3349 -357
3918 4397 -166
6161 7443 224
4240 4425 764
2377 5675 -364
886 820 967
816 5399 853
5101 6962 236
7111 4159 594
7618 6785 -159
7425 2625 463
7183 6760 928
6775 5607 -648
7497 1560 -893
5717 679 136
5009 7390 824
3482 6776 -68
3892 1523 661
6963 5803 -787
2037 5901 140
560 4564 -28
3893 5219 798
4926 7389 -980
3037 6808 551
3293 597 529
104 5534 -718
304 2952 984
383 1826 -365
7376 3190 881
1249 2845 180
750 6656 7
121 2956 69
4470 2606 -941
6711 2308 292
6808 4907 -695
759 785 609
6341 432 -227
18 1454 463
1071 418 410
3569 6519 -307
2641 5520 -790
5050 6431 -714
7949 1064 869
1097 2660 -67
7016 3164 -517
6399 1240 427
5415 3475 983
1068 1856 42
5451 7402 -851
8114 5343 626
2426 1811 445
3938 4015 -664
6479 3766 -678
3982 2915 -823
6987 3993 608
5064 4445 730
6962 6158 -684
4610 5625 927
849 5439 251
1708 5963 715
1632 445 -417
6412 4874 -148
2099 405 -183
6556 977 749
3209 274 -558
815 4585 -62
4035 8166 353
4555 390 2
4640 5738 -256
4851 5471 713
5419 7658 -597
6864 8015 -738
1080 708 636
5636 5409 -894
4194 1682 767
189 5549 -460
6443 1124 -267
3677 2482 -260
4590 7564 -472
6182 7473 89
5678 2638 -659
5760 2400 -194
302 1529 837
5869 6319 514
1342 5438 522
5634 7428 742
2067 2579 -205
1072 734 845
2512 4527 -549
1583 5977 -513
6708 7361 -616
3245 1933 -5
3066 2702 326
2152 4964 171
1752 1751 221
7505 6634 -424
4722 7635 947
4016 1604 351
6745 7955 -520
7269 5057 -613
6371 3734 611
1490 7041 -705
4520 6594 211
3739 28 554
3122 2737 -581
1361 4483 -620
494 4694 -749
2424 88 -71
3454 1691 -23
6903 3332 -782
817 829 993
5325 3579 636
5278 7914 438
6176 3841 -758
1771 50 415
1317 7256 -332
1781 520 774
6979 5787 -618
