19

997 858
193 635 -712
265 550 159
603 350 -888
132 790 429
635 8 -495
817 414 652
565 320 336
657 598 897
312 151 964
502 535 -11
556 702 708
719 352 -231
513 121 -461
599 555 -516
562 388 94
407 674 -336
717 495 666
81 126 519
142 767 -986
101 714 482
182 528 -350
344 229 685
582 215 546
444 35 834
549 229 813
713 506 999
509 561 -215
483 632 534
705 138 287
426 784 -789
696 691 47
88 356 -965
106 183 -589
101 324 -652
453 384 -293
423 554 884
146 607 -39
109 304 -449
673 53 437
164 505 -543
98 375 636
4 120 912
426 588 -853
206 767 590
320 635 -419
596 619 -252
71 377 -318
669 377 -767
598 815 143
802 532 259
508 608 219
54 94 -300
525 443 701
117 331 232
459 418 -981
658 607 991
223 271 715
17 557 437
402 90 934
382 234 772
517 686 488
143 308 -841
255 566 -644
601 433 -924
51 681 -732
180 741 -710
639 386 -665
344 256 516
364 270 839
560 450 948
444 698 679
771 598 847
54 98 651
533 502 410
359 177 -470
586 783 -745
310 523 -885
141 336 713
135 373 -629
372 635 -444
782 224 908
752 213 552
16 239 -307
481 812 292
306 59 -488
580 460 459
43 565 989
261 203 -442
310 51 801
431 323 277
515 545 -85
193 78 808
38 31 274
157 470 -54
249 440 -787
688 88 -468
367 496 -802
813 695 838
449 345 -750
597 164 -412
28 8 -600
348 805 -206
745 815 782
692 707 -708
387 515 -871
343 457 523
636 757 -356
720 785 -973
248 797 590
814 411 -552
649 604 221
570 743 -906
30 13 337
639 693 79
410 131 -6
639 158 863
42 713 -129
337 815 -183
111 208 -132
171 161 -863
482 72 -600
528 684 840
420 741 336
333 652 -771
569 287 574
146 404 -160
314 191 729
602 591 816
595 493 964
3 188 970
110 521 -1
541 482 -356
366 124 -536
252 228 228
218 41 177
782 741 154
31 165 -324
323 590 -140
577 219 -434
662 152 755
147 154 48
518 30 179
263 668 -925
701 278 455
417 397 816
654 408 -976
695 803 -541
616 796 87
633 596 281
314 96 120
50 734 829
275 241 -746
93 771 53
336 763 143
177 246 -883
437 452 705
350 625 -87
159 80 -295
427 394 -928
396 439 4
103 428 236
130 102 -986
181 614 -35
688 12 -409
624 718 -642
436 222 347
552 215 31
588 353 -222
163 728 459
541 601 -451
437 532 45
281 292 -885
316 668 221
405 441 692
813 154 132
186 792 -63
188 198 -271
73 691 386
546 335 -332
791 605 488
105 666 219
767 519 -928
158 396 469
491 22 -794
474 619 -500
430 769 -431
401 777 694
584 404 116
607 328 -215
38 78 895
743 91 4
487 622 392
568 600 -216
523 269 -322
422 775 60
260 197 62
690 546 215
359 434 -558
797 771 -376
136 367 -328
776 115 279
252 776 409
137 262 540
587 358 661
563 371 -349
638 243 -513
774 361 188
342 117 -954
176 630 -926
133 359 534
158 600 569
368 684 532
11 466 404
171 24 -733
1 27 -523
208 566 -315
484 304 398
585 542 -411
567 448 796
655 485 -980
680 375 364
723 306 298
190 184 -195
47 70 -919
667 340 -789
402 120 -183
79 464 357
62 119 -596
740 398 980
511 19 257
585 229 -809
310 385 106
265 491 814
184 716 -60
203 565 265
165 742 535
545 487 559
140 168 -279
456 587 -341
203 772 -552
76 559 347
103 155 -175
768 793 639
352 355 -540
293 318 212
84 708 382
174 806 -933
19 781 36
283 25 649
740 601 881
474 504 -988
276 591 934
455 75 490
774 803 -131
412 657 141
407 666 -514
587 597 720
365 652 822
462 564 -43
764 423 5
80 248 283
488 389 350
395 155 -638
380 169 418
423 413 -213
356 221 -875
643 749 -414
180 35 -575
517 551 963
298 696 37
402 615 202
54 807 -820
570 413 -659
147 637 -473
467 577 -98
184 439 14
476 756 -523
372 687 -149
215 145 577
27 46 75
583 40 -816
583 356 881
689 735 -417
343 597 -444
124 94 -741
361 755 -381
798 682 -15
734 73 152
495 86 -629
694 441 -875
48 199 -682
486 618 -848
124 780 -746
683 305 -176
634 180 511
778 782 274
769 331 486
781 809 -973
634 176 -760
224 806 -487
271 510 207
645 536 578
562 147 584
520 61 786
812 572 -284
693 245 -765
43 499 -706
332 701 805
127 726 -898
74 242 -731
138 66 124
491 586 756
678 210 723
763 201 -76
601 329 -935
341 394 -337
94 753 138
780 412 -300
330 241 912
373 410 -836
718 658 -854
45 491 -949
246 174 -621
432 6 -970
410 150 690
4 474 -38
105 17 614
564 175 368
403 628 -848
660 580 429
682 658 77
661 706 -575
614 649 -351
635 153 439
579 209 -638
27 137 797
449 585 81
423 310 -876
64 233 300
391 754 -339
448 211 -288
92 808 -654
24 275 -947
435 157 182
602 501 -818
29 425 -330
160 516 -726
367 524 -107
120 481 813
23 164 -360
107 598 -599
244 709 -139
143 730 -622
222 243 881
335 72 865
233 714 67
12 68 791
466 593 274
810 376 -505
614 322 -335
645 560 -602
491 443 -747
233 639 -846
6 607 529
225 538 -196
584 15 132
715 340 -444
216 586 706
791 653 -617
807 426 18
303 505 -366
591 534 78
605 113 516
345 354 961
669 285 -415
275 517 -311
228 466 789
725 475 878
229 475 -344
654 542 -269
230 670 -89
549 166 514
271 400 -611
448 670 678
59 572 -427
22 355 469
294 761 -5
453 340 -199
132 714 -20
813 301 941
579 321 800
199 301 507
89 19 258
329 722 -226
63 271 -195
342 23 -531
12 226 203
160 388 -410
739 577 404
767 16 566
599 161 930
235 293 -20
765 102 -538
242 160 88
436 7 523
15 806 163
96 425 632
684 319 -343
756 200 210
290 376 197
444 615 276
68 691 -589
690 681 986
50 412 -400
793 502 -492
267 349 -186
603 436 832
626 391 -46
300 205 351
185 629 776
507 13 -457
726 140 604
208 88 -433
430 203 474
435 442 721
717 70 839
284 807 -36
6 585 256
91 290 733
225 19 669
162 14 31
359 533 -514
331 802 509
10 740 495
678 688 -472
276 79 -90
268 342 -883
385 42 320
349 274 -480
774 809 321
65 754 -501
52 630 -745
366 646 -348
407 467 -527
205 773 -710
671 648 -947
671 17 853
183 635 -810
255 549 -771
656 788 184
88 211 920
254 305 -957
329 208 -159
60 335 210
145 329 854
723 283 -756
811 689 182
807 23 -205
382 564 -454
81 729 -841
227 250 -406
121 26 -601
190 302 922
710 169 655
656 242 637
474 762 505
104 625 313
67 346 -179
775 387 -957
556 43 -509
183 623 -176
756 813 926
141 413 876
719 225 67
684 273 315
804 158 101
709 642 328
11 430 -784
217 563 -20
95 113 549
674 498 -612
556 592 126
793 396 -780
84 3 -489
301 396 -947
143 80 -849
312 443 -88
537 769 -56
145 681 -261
293 397 -362
398 647 -272
417 734 -83
192 572 -34
148 667 715
492 51 -574
296 634 897
281 234 -617
96 717 704
505 231 689
691 535 -539
401 599 -228
238 509 -510
528 576 -10
327 228 -576
677 768 -871
118 378 -306
67 331 420
251 158 698
444 425 327
478 204 -756
637 40 345
789 488 -1000
272 151 -529
295 553 129
584 379 -605
272 339 -299
432 773 -54
236 762 740
161 42 399
188 531 -648
295 741 -356
494 584 613
204 283 -757
248 681 -788
521 291 294
793 503 -685
761 107 80
95 766 246
93 704 -35
780 416 -966
32 632 -948
155 168 712
748 246 361
196 814 328
99 39 -776
106 260 565
716 12 -666
38 67 438
711 517 -444
75 115 687
566 565 149
486 727 949
107 573 211
405 485 -282
685 550 -506
657 215 455
114 349 824
576 632 862
174 811 337
416 454 59
555 573 878
602 623 -564
40 722 -653
224 632 485
90 364 -783
200 565 967
704 56 -727
334 536 804
185 702 648
519 361 942
325 181 -253
250 554 -549
714 789 -123
272 749 64
247 211 327
179 482 659
340 178 -651
492 321 631
677 5 -982
405 382 426
682 70 646
53 394 -148
138 417 -214
29 121 -474
375 184 -901
664 357 -350
135 485 -278
73 153 -189
230 318 -589
668 311 516
462 383 -253
486 90 -46
803 496 946
135 288 -245
783 317 -738
304 776 -401
498 303 -430
263 95 710
251 29 646
23 404 59
699 526 988
355 273 241
285 303 -297
594 398 98
704 32 380
776 751 -1
271 152 118
72 508 -438
94 416 762
292 53 546
817 113 707
158 732 -408
59 579 334
600 85 -406
454 477 307
349 298 -569
485 612 858
612 508 586
429 215 -573
49 265 -1000
745 95 -827
159 60 -780
91 171 850
337 381 719
549 650 -998
511 429 -600
113 364 -174
702 556 -364
43 414 -570
52 278 878
521 813 -831
222 306 460
405 546 686
269 226 730
756 162 -939
481 772 261
592 379 -704
352 812 -973
470 223 -210
299 122 -973
305 378 -458
666 291 -744
395 493 -873
35 297 -574
18 195 981
803 201 -937
184 498 276
662 274 132
637 720 -611
686 519 642
587 528 305
467 550 82
487 812 -755
743 821 -795
502 788 -543
38 325 -14
419 58 -30
291 125 52
586 88 -165
182 558 497
764 540 -424
253 459 -301
269 812 -671
652 533 -958
433 497 264
300 819 -287
201 378 -411
18 479 281
129 324 699
184 217 987
468 510 -753
484 263 214
7 169 -568
225 412 -348
281 204 78
659 421 -51
543 298 -782
363 506 -335
499 443 -360
782 610 -57
268 463 944
172 764 271
797 117 -514
679 533 466
799 134 -728
548 200 -75
136 505 928
403 744 23
377 736 596
627 646 878
280 326 -863
72 57 33
742 425 368
67 700 272
446 240 914
579 527 -82
2 355 -779
323 666 180
81 312 -297
123 712 250
369 352 -757
257 55 -348
44 592 605
671 243 -24
430 334 303
259 803 -604
415 41 105
528 339 842
125 189 -58
150 815 618
98 148 -260
444 611 -867
638 249 242
727 429 441
639 506 -614
284 488 587
2 343 -261
412 655 834
637 124 461
742 608 -451
803 24 27
138 760 -761
21 34 907
775 58 731
275 804 495
31 386 -177
92 122 -366
532 650 -798
300 295 975
129 808 686
189 371 362
350 778 575
242 308 406
35 675 7
463 179 -392
33 687 -940
420 695 244
453 349 -774
233 593 171
739 743 -843
383 103 945
60 191 89
704 746 259
490 288 153
192 314 594
566 254 -361
518 76 -107
770 472 -158
271 237 250
244 798 141
289 476 925
480 243 733
387 502 311
606 23 507
381 328 848
497 760 806
56 551 -241
237 365 511
661 507 724
192 177 -872
249 306 644
11 141 -104
492 301 -145
519 172 494
690 407 750
576 504 -514
221 117 -399
494 715 227
497 395 921
608 586 645
554 18 849
463 758 603
418 712 -775
124 172 -282
447 242 673
738 550 -577
778 177 576
76 657 89
352 586 685
650 47 -517
698 190 429
19 337 -876
529 705 -305
479 602 987
832 822
98 49 215
624 167 -674
703 789 -440
184 173 903
365 420 688
796 365 -863
480 50 769
332 384 -835
764 733 804
690 90 121
279 241 523
584 545 275
272 323 -736
619 385 -506
363 671 -390
127 569 253
388 407 207
462 381 268
25 220 572
568 96 -897
259 663 114
253 416 637
167 709 783
388 390 -699
455 549 309
656 103 302
236 273 -746
101 731 -61
787 186 -45
260 791 428
108 830 804
388 665 -716
718 648 -118
104 709 896
82 561 -923
389 408 -743
248 391 887
561 294 343
500 172 963
59 649 -259
407 130 -111
681 408 -458
110 63 -864
658 797 -29
831 619 -155
780 316 -660
101 694 948
817 589 460
44 328 35
464 392 328
711 101 -901
168 367 742
73 142 -872
805 669 -302
454 136 -456
441 263 -125
349 138 819
91 800 379
813 288 884
653 403 -205
642 97 -269
1 264 -49
233 149 -146
104 75 -992
108 605 933
144 438 191
105 732 -323
357 414 450
11 445 66
284 189 575
149 799 858
514 19 226
818 602 -209
162 465 -995
691 369 -939
84 327 563
234 247 -481
691 423 61
207 280 -569
700 781 224
255 659 -526
721 700 -267
399 619 332
716 41 695
167 801 -611
569 400 -430
28 48 961
584 791 -335
471 673 757
381 552 978
36 403 -342
630 751 -735
63 198 -942
372 600 339
618 809 596
813 795 642
246 591 770
675 451 -340
675 258 -826
368 607 -828
653 615 -526
462 784 -543
611 738 -89
303 662 -226
396 148 -412
675 90 -528
596 798 -90
208 655 -901
389 393 985
79 49 -964
127 370 -756
424 622 -795
122 374 306
830 550 -694
509 153 -209
397 733 183
90 576 108
739 520 -473
790 520 204
541 509 -989
444 92 -360
739 25 731
529 658 244
241 710 541
500 318 863
797 500 490
566 144 402
737 203 -72
601 90 557
282 745 -26
828 70 229
341 472 382
202 4 958
742 35 -522
336 225 427
734 183 -804
633 277 -838
482 434 669
665 341 107
250 413 -586
209 174 -754
304 393 574
555 759 -155
232 182 -639
464 648 554
749 744 -420
366 350 -838
542 410 -641
438 343 403
774 145 503
214 52 643
511 22 -831
191 804 -566
268 297 555
682 541 572
493 547 254
733 716 -312
238 101 -128
93 696 -203
202 745 -189
677 356 160
768 524 189
370 127 -628
498 753 -755
380 465 -399
586 21 -487
625 139 829
184 579 -190
218 118 536
432 677 274
280 406 112
670 383 227
637 675 -787
623 419 -495
382 183 943
770 127 658
552 342 902
583 696 629
185 331 -4
142 374 252
23 702 293
511 328 630
766 662 66
30 162 -521
71 160 531
474 377 -441
764 763 -171
654 516 20
825 494 794
272 17 461
530 340 451
236 591 -566
62 777 50
646 706 -184
548 605 873
104 537 449
336 807 254
330 237 -339
608 200 967
701 672 887
828 644 352
32 812 87
719 625 -673
104 156 -984
676 369 638
651 435 193
476 318 220
246 787 -579
817 562 -885
563 108 -123
742 560 -875
291 31 -729
122 615 -808
387 356 612
1 191 -328
295 75 311
690 795 931
146 425 -957
153 398 -554
80 616 747
302 702 690
153 605 584
344 320 1
531 479 760
368 50 117
626 187 -425
409 365 455
799 242 -921
104 704 407
216 491 -642
135 469 542
211 9 759
84 48 -812
154 130 -579
399 686 -474
804 646 -366
673 205 831
208 159 -201
150 591 379
424 95 671
219 697 -908
361 547 -858
554 532 -226
84 750 -427
606 574 531
619 77 67
563 318 -519
22 810 -22
101 400 -354
710 528 714
433 540 -969
304 194 166
73 439 469
578 313 -905
72 255 -939
173 578 -206
460 34 216
244 618 -431
422 192 -886
605 407 253
643 515 752
713 245 -72
789 115 440
132 690 956
446 731 -643
459 812 24
615 381 402
399 490 -697
655 291 421
418 746 372
359 422 -673
277 462 -677
111 256 -213
803 703 -981
275 236 312
562 134 -843
26 39 -540
707 422 551
409 199 -356
264 528 -622
250 302 -196
140 264 191
83 486 661
142 223 -412
242 293 -452
209 71 -209
697 22 361
405 539 -414
418 569 602
472 5 903
102 531 722
346 236 -863
667 422 -911
649 436 258
42 527 477
62 650 357
302 229 -376
673 434 -611
395 54 -507
749 626 858
635 261 708
104 404 477
134 37 -586
459 604 722
357 658 851
155 81 -533
802 554 176
768 686 -764
46 223 -998
756 462 681
351 679 -998
324 159 826
731 35 126
463 762 -981
8 761 324
441 503 987
354 332 215
146 309 46
373 641 343
133 713 -545
311 581 -798
73 378 145
625 417 -168
96 426 238
43 314 -92
107 170 -506
446 822 641
713 194 -663
675 290 19
796 460 169
815 757 514
202 312 -796
525 453 -694
73 529 -885
74 90 228
585 337 -950
366 221 455
573 616 -287
76 669 -396
783 348 233
810 215 854
270 449 -945
115 74 413
173 774 -803
700 78 754
728 307 59
261 104 223
112 424 759
72 173 730
202 265 -502
665 229 -721
744 538 37
343 478 789
38 665 604
248 814 -511
187 716 -663
13 437 -776
431 437 400
134 712 425
768 660 617
466 423 527
187 332 632
709 123 898
72 143 -431
520 449 370
120 799 201
662 267 510
183 400 -631
639 127 -603
642 523 338
239 429 234
253 145 -150
27 536 839
172 25 472
783 198 -669
173 729 -733
188 596 700
58 427 57
61 623 60
66 351 180
281 657 -598
824 327 -957
73 31 -425
505 513 267
602 507 772
48 248 -336
556 769 193
285 23 -4
626 10 898
819 175 -4
503 439 -783
722 419 -524
315 801 -235
136 384 -592
680 818 -881
388 114 -199
65 531 -721
567 583 -218
706 616 504
704 316 -591
115 18 -939
829 822 -154
822 59 476
497 809 107
651 302 -225
191 38 594
21 310 -545
2 456 -960
537 164 -921
35 283 -207
624 150 418
297 501 803
145 413 -274
108 337 590
108 247 -307
476 196 -405
714 278 -315
51 310 798
417 500 915
464 744 -501
827 83 188
236 95 -30
99 427 -18
209 294 178
487 46 -41
822 288 -733
674 12 345
774 499 -811
829 629 786
675 779 763
315 662 750
73 143 -36
532 345 -560
731 404 276
615 184 -452
821 520 924
608 46 -302
772 60 452
781 765 -572
62 452 316
749 215 -211
237 89 -99
184 546 -57
548 590 -636
445 824 -721
680 378 -1000
374 149 -703
554 563 626
705 727 54
634 492 -787
27 207 286
37 807 87
132 211 -528
80 604 412
356 234 -188
85 581 992
330 109 92
431 147 844
335 606 623
328 337 204
370 273 -449
603 826 -947
126 653 -888
20 181 -268
301 616 228
398 189 695
210 331 916
721 461 400
321 299 428
455 243 647
538 246 462
96 663 70
614 822 -408
690 792 -680
338 813 -282
778 681 -555
68 318 446
716 140 977
338 420 -889
611 29 122
178 19 4
257 756 -95
805 532 431
156 297 863
141 724 280
176 526 316
277 31 -963
641 556 -322
274 92 68
679 748 861
130 508 -805
610 279 461
405 505 -879
455 520 261
94 439 684
147 370 -599
429 598 446
492 291 -293
565 398 129
577 149 586
299 418 550
316 44 12
733 787 817
674 823 608
269 66 -550
554 410 -394
613 758 -748
690 322 345
144 125 -70
728 304 -345
188 660 -619
749 606 106
629 325 568
531 180 -919
339 512 898
730 769 556
574 570 -736
330 507 306
329 639 -610
106 15 -250
549 456 886
300 276 -829
53 506 359
504 174 -732
246 280 -186
480 646 680
68 298 -511
611 440 -43
685 715 78
412 560 -661
671 496 851
370 354 165
661 629 -604
683 736 -965
616 240 809
231 468 940
602 31 625
625 270 -664
284 526 146
124 745 750
629 667 995
411 371 -822
155 730 -126
12 820 531
525 755 -910
71 45 -852
607 408 534
174 732 -967
653 46 895
528 648 842
574 494 104
59 750 199
768 282 -951
296 225 237
780 362 -386
805 660 -388
816 295 -565
783 325 156
394 102 -353
116 342 -11
584 177 -553
8 342 -461
755 750 -174
537 345 -822
552 292 -839
752 277 -819
201 753 57
18 358 -70
234 92 -400
604 309 -641
775 731 961
656 684 -385
559 365 -515
331 29 -324
554 304 179
733 73 1
21 249 687
719 354 -858
407 279 -251
649 385 873
770 823 -610
499 402 729
288 603 725
329 732 -979
685 603 -679
360 734 932
56 69 315
279 599 -753
429 361 -210
317 794 262
667 683 -910
357 312 -170
279 651 778
737 797 -863
450 702 -830
37 87 -721
118 463 -792
344 416 55
774 617 -599
289 829 871
87 33 -670
549 629 -863
669 797 -834
153 603 466
338 84 186
318 774 -679
323 76 -845
255 805 -910
562 659 551
569 674 176
154 228 13
21 680 -385
366 154 -961
688 191 80
117 32 -995
459 484 629
798 804 -766
285 621 440
713 741 -300
456 385 -884
808 367 633
733 414 52
62 617 -647
639 417 297
597 732 939
308 331 518
514 446 -7
186 651 190
694 184 529
108 655 -9
642 19 -38
259 374 905
636 272 -579
423 477 710
181 646 -710
637 458 -436
299 141 254
778 454 -76
674 794 -844
406 284 -829
484 26 405
312 458 -140
278 810 -186
205 441 373
584 752 -754
487 166 -27
315 231 -747
35 488 109
805 299 -555
294 458 -468
79 642 283
142 431 -520
300 391 401
225 524 612
272 186 -545
357 89 -134
272 102 -565
520 703 6
25 558 -827
299 327 618
364 672 -546
720 339 182
407 580 706
30 760 774
309 239 -326
316 132 -27
686 135 -605
599 573 -239
220 246 -70
202 457 -238
636 732 -80
703 395 462
89 376 -350
790 218 219
619 775 500
17 344 -907
651 484 690
574 289 462
809 497 331
606 677 462
607 765 -984
456 212 890
7 130 198
728 548 86
185 246 -347
561 557 -163
34 787 -8
607 616 206
538 129 -838
789 169 690
516 751 628
354 440 -698
119 449 612
747 821 -522
770 257 -731
720 217 738
26 435 -397
778 825 -19
716 184 -199
156 659 -753
556 225 849
44 315 751
577 27 394
193 659 804
679 555 -268
422 716 -74
419 141 829
824 817 -179
371 342 -748
301 638 -496
658 782 213
484 186 -740
53 96 -626
387 561 -270
15 36 634
76 472 774
641 540 147
150 662 -403
767 365 -399
533 472 476
750 558 -206
700 586 240
665 371 798
90 414 -724
418 651 978
632 398 -382
631 154 563
288 28 -433
599 266 -596
576 795 623
86 524 508
725 527 -912
627 20 869
655 809 741
646 238 -453
406 465 -667
12 141 -815
230 737 -190
575 704 50
665 450 -268
226 775 -950
278 780 207
497 416 36
529 37 -91
91 402 -450
99 74 -241
129 647 -990
625 55 -353
415 69 -255
196 728 -882
421 422 332
393 662 -914
103 750 -780
28 626 406
741 690 509
793 554 -604
331 27 -464
814 592 -615
407 598 19
30 141 -130
84 331 608
368 542 -769
191 422 788
33 299 290
533 819 -879
146 387 709
95 58 -247
417 238 305
728 468 607
92 227 141
478 373 -551
328 5 665
296 497 -863
748 303 791
361 590 576
807 599 858
819 633 -200
498 293 764
515 154 -617
515 128 772
575 413 -262
229 681 -93
