19

960 959
606 946 -213
408 680 -494
848 892 921
818 602 -548
561 513 -489
310 907 124
482 908 344
249 929 -786
763 370 -461
400 570 -582
905 53 -880
234 31 235
918 639 -754
950 121 397
866 46 41
950 254 -777
644 332 514
141 329 -185
633 380 955
210 840 988
460 53 2
941 778 -555
186 546 923
289 786 -808
308 802 -114
647 396 135
155 680 -267
455 385 -511
465 827 334
84 610 845
576 542 327
356 652 -981
547 456 -821
616 54 669
906 590 163
13 271 685
821 168 -9
634 763 -820
478 249 488
812 325 -964
199 499 33
544 330 -734
58 395 630
162 50 -982
323 401 -399
819 424 588
500 787 708
584 643 -379
598 193 -653
620 72 255
762 740 -21
42 23 961
500 790 -937
158 199 -503
148 364 -717
835 130 -977
574 310 -684
407 190 -431
878 83 -438
202 938 -566
180 501 559
142 269 892
405 281 225
621 836 -912
640 604 683
543 457 -533
212 765 991
939 579 -982
279 939 545
516 32 767
244 717 179
666 278 -309
874 97 -897
146 400 45
61 477 959
226 499 -669
520 68 393
460 688 1000
319 858 -122
124 588 251
323 469 856
931 566 -17
125 350 209
513 239 -564
715 394 692
636 450 -912
730 43 -651
560 856 -657
387 138 -99
91 908 549
916 513 -331
526 484 -371
686 18 -912
774 569 -327
5 734 -486
426 156 885
828 51 596
482 143 -282
198 501 470
744 624 -798
49 510 -48
857 769 227
435 622 -999
68 429 365
369 525 -796
558 368 -192
732 671 -966
559 932 927
867 343 -109
495 636 917
688 181 -777
816 232 -739
82 119 -888
529 816 -860
619 722 471
448 44 880
34 786 -390
498 284 53
564 883 -611
718 460 -827
200 521 -159
926 226 -184
721 813 -917
822 537 318
260 515 -907
700 315 524
135 636 580
274 948 978
441 745 859
598 231 -628
839 28 220
706 916 996
624 379 -609
513 335 410
408 387 663
765 208 -983
485 89 403
41 10 332
391 940 -3
629 170 232
709 204 -223
880 864 928
788 906 753
495 478 -633
709 600 -347
354 367 217
152 523 820
412 874 -876
121 232 -879
180 261 -741
385 109 279
212 132 -824
214 554 -527
59 457 885
438 326 772
735 153 534
237 700 864
885 708 997
816 42 367
791 155 -298
507 113 326
949 617 576
293 525 249
574 51 -571
181 499 879
196 920 88
91 444 -674
574 129 -12
201 901 -194
295 885 830
194 595 908
732 238 710
43 211 -932
163 258 973
503 669 -757
313 455 472
142 286 681
839 93 173
602 271 -705
497 818 980
590 131 -919
723 334 652
61 229 902
778 243 -241
883 155 -517
913 325 -563
683 573 911
152 552 -444
595 718 -428
816 875 826
749 492 612
914 481 -144
179 949 -913
315 5 -941
127 31 -634
63 282 -792
278 602 754
714 25 -884
815 194 255
115 593 -577
117 376 -320
825 113 -508
636 515 -625
335 438 936
270 347 -247
781 303 -245
635 6 309
241 815 442
888 413 -181
305 372 -174
600 156 370
749 278 -857
532 902 -143
576 365 -509
764 482 -328
471 271 222
813 465 -197
893 504 -869
869 125 820
561 511 646
561 942 614
165 26 -763
816 230 797
389 930 43
320 770 492
913 138 547
545 573 -390
728 286 768
852 288 -809
887 259 -716
190 673 -491
478 279 177
564 711 -365
261 926 -475
517 86 804
56 189 583
387 777 613
119 470 282
389 152 480
784 179 -277
910 549 -738
215 408 -942
94 818 -917
364 120 584
503 635 -27
746 914 573
185 40 -740
829 900 494
268 128 -23
808 813 213
575 878 -819
434 591 126
674 293 -7
193 392 -989
175 874 236
863 870 854
574 31 246
356 185 -646
889 863
693 241 263
739 255 -796
56 236 453
10 798 -428
404 830 63
580 185 970
41 186 -861
106 269 4
301 383 938
247 310 -949
331 158 -548
440 497 -130
124 140 -937
636 186 -930
115 354 -716
605 41 -376
866 546 78
609 318 259
638 85 611
668 884 420
698 477 -240
831 576 178
643 735 -771
434 588 726
815 536 514
304 526 -416
709 366 -613
457 440 380
783 248 -752
587 270 531
572 852 854
230 502 -764
639 489 -838
129 412 -877
176 679 633
434 341 -769
734 426 -694
331 842 72
767 247 -457
543 585 -711
752 354 -530
366 433 -800
855 831 -57
97 521 -231
298 148 103
111 123 -887
785 735 -461
252 658 410
322 219 824
61 7 -860
784 433 677
698 272 -8
274 169 -238
193 425 -877
510 775 -517
320 578 -697
611 291 -172
248 649 820
569 188 404
614 522 334
37 368 -571
421 358 -764
662 344 630
801 363 723
568 265 171
387 511 380
650 330 -938
880 37 664
306 546 926
557 816 462
648 32 504
24 86 123
255 362 91
464 645 864
804 808 529
495 118 266
140 719 509
582 666 674
541 328 991
223 254 671
327 702 -389
141 730 264
617 887 -544
416 62 637
116 613 -755
59 807 -778
326 140 -644
566 202 -208
194 533 884
526 518 -897
724 399 -533
540 98 -674
35 320 -334
161 276 -818
609 368 637
683 35 -683
137 139 610
842 642 488
589 560 -338
841 379 368
555 372 -279
597 396 217
323 220 -54
379 535 -288
29 162 -395
886 588 -843
10 42 796
242 247 -74
95 745 823
848 465 745
391 154 531
697 411 606
524 692 884
135 120 -821
763 173 -322
488 333 428
70 323 -37
858 689 222
267 846 955
881 180 906
525 45 980
740 127 -72
197 542 552
677 444 -775
317 212 27
168 6 250
379 813 357
888 356 878
438 290 -219
334 460 743
28 520 243
114 340 -114
203 587 495
322 216 576
673 321 -339
435 442 -390
847 576 270
252 793 407
85 502 630
214 432 868
612 281 -473
762 67 -26
173 862 679
65 483 409
378 684 -836
64 179 566
2 778 -608
223 497 242
600 717 -668
364 503 743
371 108 -88
270 407 559
9 351 969
444 659 -869
637 639 -254
474 146 810
201 154 239
744 885 -952
375 840 -517
327 717 834
188 672 98
757 456 -292
254 167 -163
438 186 746
140 763 -299
599 730 -624
116 825 -280
223 121 -311
858 116 929
727 706 -247
884 352 -974
873 561 877
199 261 -868
730 396 -723
549 867 -682
51 690 -147
305 163 -629
287 725 -532
253 782 -968
217 430 81
116 121 200
545 690 -781
8 352 -458
268 826 80
754 518 -652
129 625 -824
806 156 -259
478 679 -189
147 731 183
591 557 -933
265 754 -635
372 215 -278
172 671 354
760 805 -688
493 660 769
295 665 -141
416 699 -34
367 764 816
847 534 397
513 875 -407
688 572 -341
298 532 -667
312 349 135
39 835 180
836 114 -629
173 505 377
101 757 295
845 406 -830
669 3 74
28 423 114
551 50 371
668 61 -46
333 724 954
802 764 -906
668 92 126
372 554 227
774 712 233
200 197 -368
846 780 3
218 724 340
140 598 917
820 167 -550
368 504 421
234 552 -979
447 744 770
476 391 543
365 263 -652
173 62 -678
547 27 -351
791 707 -423
867 680 -939
420 782 -675
589 225 -753
429 289 756
478 453 -429
144 814 823
459 728 -7
759 340 200
775 717 -536
384 780 -35
680 527 363
380 608 -760
177 44 -761
20 547 594
300 542 143
1 268 419
451 848 -868
395 206 543
520 257 -106
835 28 -488
515 517 -911
154 153 192
412 884 -805
198 349 -841
517 816 430
679 223 314
691 258 711
385 824 -481
349 638 -180
708 353 661
129 814 290
245 791 4
50 519 225
44 195 -50
224 755 505
188 234 244
485 698 836
168 876 -28
609 311 99
768 753 -136
455 496 2
703 65 -934
344 563 -840
210 697 393
289 758 449
509 226 -569
131 213 -806
377 439 258
871 169 521
771 557 -406
6 709 712
200 7 -610
839 33 95
355 187 -869
93 206 -41
116 348 761
602 70 -605
296 770 283
805 394 810
813 776 462
18 749 -268
439 403 415
313 539 -624
815 74 -752
334 471 -420
348 747 395
527 723 487
291 818 139
818 514 446
622 742 -912
18 847 474
351 745 26
264 276 -148
605 616 178
58 640 -929
477 738 -996
153 812 -759
697 769 514
839 886 -48
135 123 -332
741 593 -19
518 55 868
878 280 811
764 198 443
775 529 371
800 849 -201
533 573 900
555 193 -614
604 225 -807
461 371 826
416 838 837
295 738 -518
35 837 1
757 324 706
212 623 651
390 815 603
441 361 116
485 529 -559
136 466 450
55 820 322
481 791 -534
557 701 581
851 875 155
515 336 398
561 673 -132
779 89 -125
507 861 -71
509 357 -321
43 267 318
478 725 832
551 880 -975
326 675 211
843 668 582
666 384 226
882 113 -5
650 459 -865
637 696 -500
410 503 -626
729 811 -753
678 589 585
323 812 113
20 173 -486
411 747 -184
492 103 -454
667 27 838
717 822 742
266 650 -962
816 811 948
375 877 884
494 536 13
138 880 361
751 236 -941
184 19 -137
673 292 586
467 93 -253
313 150 803
730 760 24
615 49 -353
478 33 153
760 281 346
411 321 -447
831 577 -503
760 87 -153
854 879 -965
670 679 -190
154 381 -617
523 182 604
313 95 -238
643 513 152
256 715 -821
662 554 514
254 733 378
265 525 995
665 328 584
666 416 -78
310 250 -189
727 544 61
359 206 476
785 359 -973
470 721 805
334 661 27
887 105 974
63 480 -602
682 398 -14
503 772 60
801 335 -984
131 20 -838
633 534 -575
102 241 -538
568 225 995
157 606 -274
238 842 -113
556 797 123
298 283 -716
247 806 440
141 805 -656
773 307 579
795 674 697
511 116 4
632 176 -72
138 797 486
77 581 -390
192 746 647
312 464 4
209 155 504
544 546 -668
43 888 -859
275 656 -190
202 413 -957
315 257 564
870 4 -137
773 136 -104
469 464 -100
85 805 305
388 837 87
216 820 941
17 873 523
38 322 40
838 738 -817
294 216 -219
1 221 -772
564 483 -312
857 374 -111
463 328 -570
182 604 -444
356 748 87
234 5 372
266 577 162
231 729 -831
560 731 -357
307 767 -787
555 224 415
147 136 -586
304 545 859
307 660 898
200 395 702
714 52 -493
473 714 991
629 790 268
491 713 133
681 755 -34
266 420 -884
167 534 -120
831 342 483
679 798 -35
379 520 -426
805 108 482
605 133 -740
390 368 -613
536 480 -74
229 375 -135
660 29 819
106 220 -432
377 756 769
858 218 -685
208 582 825
399 870 -48
290 571 -899
108 741 129
410 78 282
42 649 -452
435 866 -142
868 214 -449
731 171 -467
673 512 73
455 868 -606
161 2 -800
533 704 -209
612 514 284
22 485 4
459 771 -650
334 387 678
440 552 997
520 441 -143
48 606 565
179 258 -27
286 417 108
39 14 113
19 629 859
546 842 284
281 660 91
885 645 -102
620 871 -915
309 574 -558
773 51 -741
179 274 980
463 790 503
95 467 872
349 78 -478
603 877 -508
61 775 313
352 277 457
32 53 -163
43 590 498
306 828 -198
395 383 343
368 58 281
272 724 708
837 806 -170
14 134 103
607 327 -326
797 259 91
684 203 490
12 472 -227
145 249 532
749 276 329
134 845 -511
239 203 -506
315 434 -297
214 565 282
358 291 746
317 218 -413
874 883 -470
266 510 -414
508 483 498
631 467 30
368 795 -434
16 367 -811
94 7 -414
293 835 986
497 587 -113
728 828 236
490 842 -206
484 746 636
311 568 567
595 362 -802
162 33 -308
283 121 -257
207 222 -131
75 595 -745
222 199 151
793 29 -327
128 703 900
181 475 466
514 606 79
153 207 -552
232 523 -965
740 238 609
31 760 419
638 362 753
166 517 -512
640 3 -129
576 876 -608
606 530 910
860 372 799
379 828 -977
734 61 411
179 814 679
709 818 -407
199 238 284
491 511 375
27 545 148
598 10 -962
797 702 -298
686 773 -339
789 680 -231
70 50 338
772 35 935
118 244 231
227 54 -137
703 245 -713
620 163 -699
92 605 -825
118 353 278
832 95 -22
596 55 568
840 553 904
664 739 -351
211 293 -148
698 282 37
653 346 -642
395 678 -95
556 721 -31
632 714 923
255 842 -137
440 664 -32
594 703 -148
196 664 568
176 180 929
201 598 -667
426 56 -370
872 193 269
264 554 452
105 771 748
403 433 1
383 644 166
17 416 594
529 177 -334
504 87 735
514 207 -544
597 467 -967
541 86 398
420 850 797
203 234 -99
468 270 -679
51 642 -369
213 148 460
196 103 -751
438 604 495
358 642 425
482 288 -219
425 113 -468
412 362 542
503 823 -368
82 807 918
823 281 -868
442 170 -371
643 471 -840
413 565 -238
363 292 -770
495 568 -695
623 528 120
482 333 -877
609 18 -978
870 86 646
512 398 231
253 594 939
715 455 280
491 838 -734
261 554 773
376 488 228
63 856 -534
315 72 404
571 764 575
112 207 -593
97 160 -332
222 185 -929
535 254 -762
456 125 801
59 726 549
482 455 205
766 507 258
754 869 -101
413 335 551
365 853 -378
124 888 213
385 316 -74
116 737 -529
438 45 -447
138 178 957
342 292 289
420 154 892
758 779 95
160 638 -803
624 287 491
844 678 322
333 597 -709
710 281 967
361 348 -209
408 426 849
110 264 272
804 852 824
401 537 571
148 65 -805
782 420 -415
674 709 -143
530 575 178
518 380 -213
601 372 -255
167 281 879
171 289 580
213 442 -810
306 461 -611
408 745 -516
463 738 100
373 794 805
5 67 -701
674 218 180
258 478 -902
49 201 157
147 613 416
353 786 -126
689 881 423
334 872 -440
761 791 972
564 78 -705
241 290 464
286 94 431
461 256 389
129 452 188
46 874 270
596 682 314
458 432 107
161 387 642
121 78 991
857 348 63
104 179 -83
819 724 -238
467 520 -968
84 762 451
743 287 -140
182 274 -426
320 7 -492
506 629 90
598 692 -638
610 343 860
380 768 -167
787 760 -913
717 887 -993
356 550 -206
832 465 -386
527 403 5
759 755 -724
128 583 998
421 600 -911
384 37 865
806 149 405
813 871 254
522 652 435
861 263 -408
624 383 640
785 452 590
717 657 -519
576 493 105
373 66 870
607 1 -304
519 642 -415
757 69 407
870 882 956
29 150 -522
722 10 -17
353 305 170
739 674 -972
328 115 -737
803 649 476
121 171 165
181 138 -580
805 265 -184
287 494 889
701 452 -862
592 324 722
291 278 -743
561 570 782
578 325 463
124 445 748
820 274 -653
782 594 -430
786 474 -632
779 330 80
295 747 907
688 771 22
586 735 697
690 677 882
199 859 -137
32 384 -889
291 628 -461
596 759 798
65 2 987
624 455 -136
241 404 -344
876 427 -752
686 356 167
587 885 -750
370 583 -952
782 172 24
602 87 860
607 847 -637
119 32 -124
158 237 -95
722 222 265
665 773 926
766 103 550
508 613 735
122 757 46
93 163 -493
632 59 -420
704 546 -798
5 363 -757
879 704 26
853 463 228
244 563 -61
35 431 -379
858 401 31
729 276 735
435 511 18
394 200 -200
744 317 63
238 268 501
657 687 -772
13 768 53
325 268 472
425 251 830
757 874 835
276 185 827
501 764 -604
220 53 564
192 385 459
834 423 -622
41 859 853
620 201 573
472 860 923
424 86 818
794 713 0
808 788 -993
342 374 -568
28 435 468
19 561 -882
688 792 505
110 371 -288
92 334 213
725 768 -243
96 115 760
92 616 -806
252 553 67
424 756 -131
440 524 -550
281 558 26
287 195 976
72 362 56
162 303 -364
543 374 105
332 612 7
193 425 148
716 249 876
367 522 -527
558 881 991
212 3 -58
370 31 247
16 449 -597
51 601 861
563 642 -221
303 417 747
614 758 -874
414 629 -217
111 271 208
273 126 -460
813 77 949
495 272 111
453 69 -477
454 774 204
502 192 -761
586 458 -706
190 333 546
358 730 190
298 334 463
381 67 -19
309 362 935
335 250 124
780 858 338
231 679 799
755 368 -831
788 115 -578
271 234 739
877 805 171
51 134 -175
640 861 936
540 449 -464
660 630 706
375 654 -828
326 494 947
249 865 -53
872 536 -693
443 407 136
972 964
756 586 703
249 484 454
485 215 435
428 510 -436
375 489 272
247 24 -654
794 253 -502
149 227 -323
241 22 -32
714 62 29
938 7 -58
520 301 231
935 615 208
596 155 496
15 292 613
656 398 201
720 664 117
233 291 814
94 523 279
337 768 -548
75 833 -86
167 136 927
446 610 273
552 627 727
383 894 998
256 451 297
39 684 -673
149 720 -823
250 569 424
704 630 463
853 449 -436
431 148 669
46 830 588
411 798 568
844 375 -273
800 130 -299
108 736 -248
292 446 66
448 211 -903
417 837 466
624 200 -770
412 622 30
218 637 -102
405 238 -954
404 724 -310
878 628 -481
965 286 -706
613 162 -741
422 537 -823
637 527 815
952 804 -633
340 536 -840
733 289 -973
716 368 -733
38 530 -868
603 389 -199
6 810 -520
37 861 617
77 799 -633
437 649 642
427 221 -827
537 344 -178
918 756 -828
735 674 70
953 424 -323
800 938 597
442 357 504
33 603 80
95 917 -686
779 800 -23
45 403 75
788 541 -906
958 32 -217
701 403 -401
570 397 65
934 106 -755
595 875 -784
72 509 626
202 953 970
951 58 981
729 543 -863
946 625 159
128 276 68
577 441 231
467 117 158
535 906 66
46 862 905
346 292 -760
342 890 -209
915 606 -997
666 88 148
906 470 830
478 844 -485
249 297 585
365 44 934
624 401 355
725 670 543
266 734 605
306 88 757
713 334 411
425 154 918
967 647 -587
671 122 799
87 47 -183
315 956 -245
389 475 622
511 926 822
141 918 816
237 430 -409
621 723 421
307 47 -89
829 198 -759
220 306 -60
370 214 44
515 368 231
273 599 330
335 710 500
170 227 267
266 380 -736
914 685 -515
78 949 -493
308 681 703
864 675 -411
143 709 633
783 882 354
675 103 -568
424 2 819
491 194 -740
791 741 704
293 76 374
140 409 295
353 968 701
444 364 -3
494 927 242
831 895 474
595 713 685
944 502 510
778 658 -827
630 42 -245
936 609 347
377 555 -258
368 234 -31
297 467 353
461 5 -90
816 111 -418
119 878 797
605 707 -98
147 923 -885
708 804 518
512 590 -494
522 167 -258
613 731 42
132 314 -668
128 94 820
383 127 -186
423 598 -564
431 103 -439
284 469 -251
916 421 2
523 578 -348
867 963 448
768 825 -822
748 781 33
446 648 546
158 713 535
947 521 -932
810 525 424
755 228 909
717 417 106
700 879 190
168 332 -894
117 538 499
845 32 319
186 571 744
776 44 293
888 286 519
568 351 -778
218 313 -383
181 255 61
126 860 -426
734 155 -615
167 315 805
116 492 752
738 321 576
938 306 143
90 694 974
376 820 -164
249 470 -686
213 91 592
921 809 -592
81 136 -862
357 118 -692
849 821 889
564 140 171
229 844 -629
389 303 -621
207 201 -466
445 577 561
27 637 480
799 131 -481
450 162 490
383 889 307
161 299 16
629 248 -840
558 908 -144
738 876 491
6 316 -410
572 452 29
471 460 -79
847 923 971
361 699 618
842 318 -409
419 835 -76
58 703 -188
153 920 329
349 680 812
126 372 -712
546 800 313
241 779 -458
844 895 -78
673 199 483
261 239 287
307 38 -926
814 709 655
314 910 487
252 946 824
309 429 710
164 140 740
491 681 -901
453 499 -664
914 707 -1
65 537 289
805 178 -347
632 396 30
845 661 101
338 87 613
832 516 -753
596 216 0
727 63 6
568 787 -927
3 961 238
477 814 459
825 621 -574
203 935 629
267 284 985
765 61 -77
117 214 608
153 411 80
126 895 345
298 199 787
684 787 -500
953 684 -324
620 867 -809
341 56 -446
505 726 -34
531 650 734
341 426 -82
454 496 857
586 281 -126
666 789 433
630 174 537
574 501 -144
671 237 866
70 536 979
362 807 -464
436 942 823
364 460 997
498 927 801
171 551 -398
335 421 89
54 298 415
225 385 -739
410 605 657
824 34 728
302 272 -415
769 216 524
306 252 245
696 155 502
23 847 -216
757 39 -882
508 758 834
705 912 552
515 277 -182
178 374 169
941 633 -903
651 644 -817
580 502 247
951 382 838
544 260 -558
714 560 245
708 669 719
592 868 -374
77 48 -157
470 399 100
127 501 40
305 270 282
149 364 921
949 349 824
600 894 357
964 306 101
936 963 710
686 241 -145
556 713 586
493 745 -871
316 254 -910
74 93 194
487 712 -817
826 951 -715
210 507 -563
144 846 -353
869 346 436
190 937 -951
141 235 -434
433 723 350
685 313 -919
873 574 591
549 360 -572
660 630 -352
683 297 -263
364 459 622
848 481 995
31 140 815
619 98 48
954 423 -639
156 711 -219
877 768 -392
866 530 -743
636 199 602
280 763 302
877 724 -442
216 772 544
805 132 -760
372 950 846
357 865 995
602 334 879
659 559 -124
21 626 -111
513 73 -558
936 644 -971
153 643 -92
471 799 -644
874 382 798
457 82 -985
83 916 -182
907 782 -166
64 668 -368
254 483 -81
424 261 -656
329 527 -494
334 450 -664
716 124 -489
672 353 731
123 542 -196
446 670 714
855 278 962
123 212 616
125 162 -633
823 658 732
809 735 -229
474 457 -368
29 944 747
67 875 -856
276 180 -391
509 161 965
594 661 561
271 151 771
940 27 -879
198 446 205
108 12 298
726 930 411
862 222 -595
827 291 -120
189 683 -91
461 637 876
89 547 -119
823 754 139
513 499 436
670 221 134
72 726 -781
590 465 -153
806 403 -38
643 212 -717
108 421 657
68 291 -9
361 515 908
309 431 609
632 688 -625
865 118 983
79 605 -434
411 683 -481
816 163 719
883 647 -545
357 124 -254
181 529 905
200 690 57
214 201 -147
754 452 -284
815 540 -500
826 496 -226
267 963 558
891 708 -843
285 16 473
13 311 -181
933 565 449
915 517 -418
269 551 166
878 87 523
31 126 -576
720 47 -413
853 435 627
236 184 -183
764 474 -492
732 137 967
9 878 -646
8 910 64
391 684 603
938 292 -918
635 536 900
843 71 913
767 33 172
43 435 139
493 64 -767
677 765 -651
503 45 -820
829 661 243
193 148 -744
969 456 298
